"","label0","label1"
"25756",134.73,76.185
"65289",135.28,113.47
"36006",160.84,107.78
"4168",158.55,105.61
"563",156.3,69.699
"60263",164.77,112.29
"50751",127.88,73.417
"58596",158.18,103.54
"59464",155.61,90.716
"2820",142.05,104.47
"54374",176.05,98.641
"48706",151.66,104.93
"1885",182.62,69.631
"61245",153.76,75.316
"22875",185.33,84.483
"9409",158.89,77.515
"42535",144.43,94.968
"44838",173.61,115.36
"42863",134.94,112.89
"7111",172.93,94.473
"10834",163.48,96.142
"29014",157.97,105.54
"54859",129.79,117.65
"8724",151.61,109.66
"8018",127.98,85.907
"58870",150.27,110.4
"35330",155.8,95.401
"22992",161.2,114.64
"644",169.34,108.31
"2754",165.56,81.562
"24674",153.14,92.864
"59832",161,97.262
"39665",137.73,111.91
"42875",143.07,87.293
"63387",125.89,96.437
"62398",149.08,99.156
"27367",163.41,101.91
"39294",107.15,82.546
"7662",113.04,128.99
"60605",149.95,93.94
"37451",178.5,127.07
"59917",163.86,113.85
"61505",148.98,67.215
"23367",192.1,95.958
"17348",159.22,100.81
"29501",125.66,52.381
"58052",174.5,101.04
"20257",144.63,83.467
"25503",73.897,109.83
"35722",140.86,117.88
"2675",112.54,96.937
"50952",151.14,109.7
"63961",127.68,80.942
"13557",163.06,99.081
"1139",146.78,109.28
"4697",184.08,83.171
"41218",129.71,96.97
"38369",171.58,80.543
"11380",164.24,109.2
"13125",155.97,113.03
"63203",155.44,97.032
"60513",152.39,66.664
"8712",152.98,101.21
"14268",165.06,100.08
"58240",124.68,78.949
"55054",130.6,131.7
"46239",159.64,91.163
"44242",148.29,109.43
"24976",146.97,122.24
"6825",163.91,102.79
"37747",144.06,104.55
"39845",173.93,112.34
"59860",135.92,104.13
"63703",170.07,111.08
"11045",167.87,109.52
"38554",113.61,63.204
"33977",148.07,97.519
"37520",117.78,121.13
"64053",169.4,87.851
"22205",154.68,51.364
"27269",181.29,103.06
"21414",138.75,110.65
"46552",106.24,82.849
"33488",163.98,122.22
"27690",165.43,85.9
"47796",189.39,103.74
"57199",189.96,125.78
"61495",152.83,107.3
"30582",158.76,114.27
"59564",116.05,118.67
"17474",167.47,88.75
"42801",128.83,87.473
"63714",160.3,103.39
"18126",147.56,130.88
"50946",146.81,96.551
"60064",160.1,64.953
"2633",173.91,102.71
"25591",146.66,98.366
"29736",149.71,107.07
"48522",147.75,121.46
"56773",186.33,112.17
"18555",135.1,84.476
"25196",130.79,125.97
"12109",169.23,132.67
"41639",191.26,111.26
"49321",156.42,116.66
"357",147.4,101.51
"59595",122.42,100.77
"27254",209.25,69.681
"43036",96.631,49.325
"26926",157.08,119.19
"46140",100.07,66.645
"17322",165.95,122.26
"2069",121.55,101.94
"12817",189.74,120.5
"52589",159.63,105.93
"35823",142.71,114.11
"21947",136.55,81.635
"50889",146.07,112.47
"61198",113.79,128.9
"59279",159,132.9
"9072",176.88,136.58
"62746",128.79,93.962
"28925",120.09,77.392
"13230",183.56,128.58
"60467",152.02,112.1
"35364",174.54,101.5
"29424",154.94,134.77
"50739",143.07,64.183
"43924",160.9,83.579
"42366",118.26,63.878
"16623",124.04,136.54
"5461",166.73,99.056
"44091",161.19,74.546
"39585",166.81,85.711
"41827",165.65,97.724
"63847",130.43,105.33
"48230",159.97,105.44
"43216",142.22,110.74
"33857",181.38,78.346
"46647",167.09,102.69
"40305",120.67,105.68
"43512",160.88,76.301
"32482",187.72,102.34
"58679",165.2,113.34
"26490",131.96,96.913
"37787",154.33,88.679
"48936",183.72,91.884
"18931",139.9,109.54
"37088",158.42,70.724
"56979",149.46,83.746
"45631",129.82,72.985
"63180",164.68,130.02
"63873",195.08,73.714
"1865",176.22,91.494
"23575",147.1,87.478
"42385",144.89,67.87
"17343",152.99,111.05
"62478",148.33,111.36
"16575",160.88,89.352
"21560",122.01,104.19
"59960",164.19,80.305
"15847",159.96,100.02
"55591",180.44,112.32
"10702",163.07,127.83
"8025",171.84,100.34
"38279",171.56,107.49
"11527",134.46,103.62
"27477",165.54,90.224
"31974",171.72,111.56
"31824",126.76,101.92
"1692",144.62,61.359
"9999",194.78,134.39
"52949",156.94,106.75
"60068",116.96,103.24
"61157",138.41,110.24
"44384",109,76.829
"46123",156.66,97.56
"38587",172.65,65.93
"59899",153.26,60.536
"35051",163.75,117.66
"50463",93.745,76.238
"45332",150.88,108.77
"62609",146.74,101.13
"8761",90.76,86.135
"7801",154.55,89.788
"16248",106.27,100.26
"59408",136.69,101.53
"39338",127.62,126.27
"11712",110.48,84.763
"6595",152.31,105.64
"31321",160.24,90.28
"44826",130.26,95.495
"54657",171.04,77.147
"40714",113.49,121.9
"36664",123.53,102.81
"25120",97.995,62.813
"12406",121.99,99.641
"9646",176.61,127.99
"7652",136.23,107.33
"60729",93.769,96.713
"20044",175.39,115.93
"12177",144.91,121.99
"50623",134.39,77.177
"59304",164.69,106.56
"55682",178.02,103.52
"22327",159.83,113.17
"22155",190.22,124.35
"412",140.79,65.167
"50238",136.25,85.609
"24807",172.39,107.25
"42451",155.67,106.6
"993",135.9,83.742
"20536",125.28,104.91
"40243",170.4,99.396
"49831",187.61,96.211
"14489",115.37,90.278
"50235",135.09,82.345
"12055",135.18,113.12
"6410",167.91,113.06
"40083",116.2,98.495
"23560",168.1,101.31
"44594",136.7,100.19
"54146",162.17,99.975
"91",129.44,90.696
"20761",119.57,94.457
"3406",124.37,123.35
"50692",120.47,104.83
"46358",175.48,96.187
"20027",160.31,72.559
"36002",141.5,91.327
"50318",124.99,120.62
"30018",176.63,96.85
"678",148.14,104.8
"20681",156.19,122.35
"23496",134.18,90.115
"8917",137.51,83.466
"57427",98.857,110.81
"34511",115.19,130.59
"37811",135.92,100.55
"7480",97.731,107.58
"42511",144.33,122.36
"23439",170.25,138.96
"28799",165.32,86.415
"34617",149.92,105.77
"1493",155.3,109.43
"17714",177.04,107.71
"49463",125.4,112.95
"29199",180.09,130.37
"58678",144.79,110.87
"45391",161.62,97.99
"25585",172.69,112.69
"48607",107.41,75.738
"43228",133.35,73.865
"7605",145.62,110.92
"16619",161.06,107.64
"45333",149.93,111.98
"23928",173.49,97.989
"46547",140.99,95.678
"12642",170.43,93.134
"1497",157.58,88.132
"4156",159.4,69.36
"34255",140.15,132.6
"45047",160.08,77.525
"44443",172.21,66.828
"63776",113.05,73.193
"3827",126.51,96.658
"6274",180.57,77.898
"53975",166.3,107.66
"39875",163.37,93.935
"64397",150.44,112.63
"16743",170.83,103.44
"54814",134.43,73.103
"1888",163.54,78.185
"21095",196.68,97.644
"44579",158.33,104.18
"61973",179.37,84.379
"38305",182.68,81.456
"44970",188.15,105.67
"58987",171.27,115.32
"7649",175.64,82.921
"39060",136.31,101.84
"30888",161.02,117.1
"870",203.31,102.93
"11324",124.53,58.494
"5797",175.04,102.13
"48966",194.34,108.54
"48280",168.85,86.879
"47743",144.35,78.566
"38031",111.55,102.23
"45603",168.56,101.46
"11692",154.07,87.4
"39154",150.88,98.707
"12770",165.51,95.81
"44661",158.75,87.185
"65170",130.62,80.242
"55252",166.81,110.74
"28871",188.24,108.19
"12831",143.11,77.22
"60207",163.62,131.97
"18091",131.99,117.19
"59420",141,57.107
"41156",147.6,101.37
"38918",121.29,102.81
"56214",133.07,108.15
"28671",139.73,117.09
"60257",103.55,75.024
"61256",142.4,86.491
"350",118.9,89.019
"44470",127.39,117.87
"1947",164.09,88.529
"51076",113.56,103.45
"65497",127.89,101.92
"33533",187.59,46.734
"36978",173.26,100.08
"48549",160.04,109.64
"14606",127.17,129.27
"26433",146.69,88.116
"48082",132.4,102.34
"44798",126.87,58.537
"16573",139.39,81.311
"656",164.83,118.33
"46291",172.78,105.26
"6900",140.69,81.248
"5278",134.33,94.167
"2037",148.33,115.6
"212",147.02,107.33
"26278",188.5,116.43
"33047",104.97,86.819
"31553",165.41,86.665
"54387",140.74,100.2
"42845",138.9,72.184
"8395",166.55,102.3
"25161",161.22,126.53
"58317",163.1,108.26
"36533",148.23,86.761
"128",130.4,91.274
"12185",144.53,96.238
"16877",166.59,129.3
"95",165.22,91.113
"50937",197.79,107.1
"4713",136.77,82.575
"15158",144.83,108.1
"7814",127.88,107.94
"25364",114.17,79.039
"41606",179.67,111.74
"45363",177.66,104.94
"10581",103.59,103.8
"51542",132.73,110.52
"24313",144.27,93.475
"34336",118.93,61.14
"4194",152.78,70.788
"28568",130.2,99.612
"54873",174.38,89.603
"60867",188.04,102.46
"46911",110.29,75.482
"26343",139.82,101.05
"50791",191.54,85.128
"43731",187.65,103.01
"41124",158.46,104.53
"61187",149.15,101.53
"39260",110.65,81.868
"9978",143.45,98.751
"28622",118.97,125.73
"55972",165.63,103.92
"41972",145.2,110.75
"53116",180.12,84.024
"17650",164.71,99.247
"38143",148.34,77.819
"8255",125.22,84.292
"54492",108.46,84.689
"2128",143.44,124.93
"32213",129.12,109.47
"38527",163.59,79.604
"15827",161.17,103.14
"49014",140.32,114.42
"47862",171.6,94.14
"16204",192.5,91.662
"54699",165.91,124.99
"50537",152,104.23
"32372",208.36,96.218
"43301",157.11,101.29
"29823",140.41,87.313
"17790",115.03,78.6
"45164",123.36,107.08
"10959",99.919,132.6
"13473",140.52,79.311
"13794",145.23,96.743
"47157",166.78,87.966
"8998",149.59,105.86
"46532",167.58,106.47
"20052",143.94,98.096
"24849",93.469,105.52
"27232",142.26,63.329
"23477",168.31,112.15
"10382",128.85,117.15
"39961",123.28,88.8
"16489",157.26,84.773
"27093",128.26,110.07
"9523",152.26,94.025
"32759",170.12,91.863
"14140",120.85,92.395
"52242",127.47,104.92
"19349",148.36,109.12
"44908",183.53,121.96
"21668",163.82,96.925
"23650",148.07,90.001
"30215",181.35,99.951
"37753",200.44,106.79
"42808",124.04,96.095
"25475",193.85,102.47
"52938",173.59,124.04
"36794",115.32,90.273
"5889",145.71,89.857
"30697",152.39,114.57
"13581",187.92,124.15
"21420",145.82,122.38
"11262",87.278,106.9
"8591",173,133.38
"30179",178.17,103.02
"31739",141.89,78.638
"12996",160.34,104.38
"53037",176.88,108.36
"7441",163.92,116.04
"14866",138.78,88.056
"40015",135.34,92.707
"44933",147.54,108.5
"61878",158.14,103.25
"40048",152.69,114.54
"57417",124.52,90.536
"4935",213.1,79.53
"33090",160.19,94.074
"46888",170.81,96.711
"3114",167.12,98.9
"44991",118.16,109.01
"24567",172.92,98.633
"28126",106.53,72.667
"56054",182.13,93.058
"23189",147.15,101.87
"41545",122.08,121.24
"20659",158.06,97.9
"3944",170.03,119.58
"61151",135.44,79.85
"44480",119.77,70.309
"52650",172.19,131.17
"58249",182.33,111.38
"28033",150.1,85.261
"24274",182.48,104.22
"28695",124.45,70.526
"2081",164.86,77.706
"22433",143.93,73.113
"13981",133.83,53.752
"51091",181.64,103.01
"21547",140.52,95.72
"45455",197.93,117.63
"34472",155.73,123.02
"16636",156.39,62.788
"44995",169.51,102.7
"44529",143.37,67.571
"56940",125.33,122.73
"49286",143.69,97.775
"22950",137.78,110.92
"31516",164.23,80.073
"34993",116.13,111.99
"35074",185.39,92.689
"7351",133.64,102.75
"32985",144.8,100.88
"52096",93.5,82.312
"33567",149.1,68.881
"38064",166.75,100.78
"28733",118.99,69.392
"9710",143.21,134.73
"58091",160.12,124.26
"14535",152.57,88.706
"47252",135.89,103.21
"2792",163.14,103.42
"49655",166.83,111.47
"33962",181.45,118.82
"262",148.63,103.19
"18167",171.06,97.739
"25286",140.64,111.3
"44430",171.85,102.69
"8226",152.29,86.42
"48189",129.78,58.088
"14780",133.91,53.6
"38937",130.11,86.935
"38085",165.89,101.51
"21330",180.97,101.99
"62752",120.3,70.953
"21276",144.17,82
"7266",131.16,68.9
"53334",132.84,105.02
"28926",163.11,91.71
"38044",202.4,71.395
"11006",132.57,68.296
"45512",162.87,121.5
"43871",164.33,69.755
"58921",166.16,125
"8044",168.86,98.19
"64338",169.85,98.016
"23466",139.3,111.25
"56514",119.7,100.63
"52733",165.36,46.299
"31265",151,86.194
"42949",146.45,103.24
"31091",161.01,107.43
"2812",109.55,66.569
"8730",117.53,82.381
"23282",178.15,107.62
"10822",173.59,107.64
"17457",150.45,112.14
"62813",126.87,80.268
"57124",161.89,104.19
"30013",146.43,66.515
"55666",86.443,107.59
"64913",162.37,109.46
"49741",162.8,110.11
"23114",157.95,128.58
"59046",165.78,79.772
"27713",164.81,81.158
"41205",149.48,107.03
"63126",156.05,105.74
"2840",152.57,96.679
"42258",172.68,102.8
"31873",140.06,73.106
"20503",112.35,85.379
"25516",139.19,101.94
"32520",146.85,99.512
"47290",140.35,92.789
"59362",169.82,98.228
"19286",109.13,112.88
"39070",100.17,94.357
"2471",166.5,84.326
"20123",147.6,69.367
"2319",137.44,124.79
"26874",133.98,97.907
"31713",171.57,80.889
"18090",163.83,96.992
"60339",141.73,88.895
"64721",160.35,106.96
"14757",177.9,105.88
"4729",146.15,88.589
"49468",156.41,87.229
"5542",158.31,105.73
"59618",147.43,98.881
"42544",198.85,110.85
"39427",179.3,101.6
"33282",160.85,99.422
"64494",148.04,128.81
"40595",161.47,82.137
"40742",186.77,111.48
"39004",101.25,70.067
"58504",179.19,89.063
"37596",166.13,84.894
"29463",138.2,103.71
"21558",123.22,99.411
"59824",181.48,127.11
"55119",184.37,114.89
"53319",147.68,105.99
"12766",112.96,64.455
"60754",146.09,96.18
"57806",204.29,118.55
"48995",198.59,103.12
"8959",167.59,77.837
"22996",167.05,87.548
"39773",140.25,78.808
"54388",138.07,100.43
"17818",145.86,90.295
"41536",89.763,63.68
"9266",127.18,110.52
"25545",178.21,105.29
"64519",168.1,84.133
"28025",113.45,102.06
"30307",200.64,101.25
"54822",168.54,105.09
"61574",148.44,74.429
"9929",191.5,95.035
"33174",177.66,116.02
"17392",159.46,128.79
"7380",134.51,108.18
"51479",159.42,115.28
"36994",140.53,88.414
"4619",144.95,129.31
"23480",146.76,105.02
"2687",106.86,67.381
"15969",152.03,88.559
"33698",155.04,99.166
"36962",172.62,92.694
"62512",153.55,92.544
"58049",189.85,70.087
"51981",161.92,115.24
"63395",132.07,101.25
"41516",136.83,110.46
"25844",109.15,98.944
"62836",179,111.5
"22842",112.39,99.064
"15339",162.9,119.95
"10743",151.29,88.386
"46416",144.42,104.29
"4606",119.68,54.184
"29919",122.7,90.643
"26074",163.31,83.763
"55369",147.03,94.03
"51270",153.22,91.417
"59052",133,128.65
"32854",137.77,107.26
"10235",152.17,83.644
"29222",134.45,117.35
"24535",157.11,94.713
"12629",154.22,94.106
"55508",154.06,99.738
"60036",175.79,102.58
"50513",121.61,93.356
"43430",173.9,114.19
"57682",130.9,93.406
"35855",159.33,112.89
"36377",144.13,84.311
"53690",143.18,67.305
"10572",168.54,91.579
"8336",129.46,123.97
"62731",169.78,107.72
"62878",118.98,75.624
"58808",119.94,97.187
"26267",129.96,67.215
"16344",168.72,108.84
"30033",180.99,101.19
"49518",160.91,121.62
"25046",128.44,112.41
"23331",193.77,100.81
"39493",176.33,114.01
"58798",137.77,122.6
"10432",156.02,86.947
"63670",163.02,106.66
"24174",156.58,129.99
"17657",133.64,93.983
"8522",162.23,106.38
"33642",149.57,121.6
"6822",167.51,108.57
"63614",84.649,96.726
"56903",157.8,92.503
"48092",107.45,77.375
"28169",137.89,122.87
"11998",148.18,65.518
"5714",182.36,95.767
"60113",166.08,98.865
"22412",172.2,115.62
"44784",150.78,98.566
"873",191.76,98.267
"54745",90.782,80.238
"42844",134.12,83.486
"65388",144.98,129.14
"30177",163.34,75.963
"16079",169.38,133.55
"58138",161.94,89.335
"48586",174.92,128.46
"64240",168.03,130.83
"58912",137,62.076
"53703",156.16,111.05
"1626",146.16,81.996
"63839",99.144,86.97
"26323",164.69,99.164
"64890",124.96,63.044
"65350",182.17,84.184
"22318",175.53,125.2
"47432",160.08,90.779
"24433",131.62,114.78
"59985",113.7,109.17
"35250",172.92,108
"43673",122.33,96.115
"50310",158.78,98.648
"25551",119.62,133.05
"49028",166.58,105.87
"28230",181.18,106.02
"9222",149.5,96.145
"285",134.49,91.836
"36189",82.638,61.973
"58764",189.46,118.02
"1475",159.92,98.165
"16895",125.33,71.13
"4936",157.17,112.62
"3701",141.8,80.432
"21959",164.46,93.591
"13431",106.24,90.751
"4931",189.08,103.97
"38552",153.95,83.169
"48109",129.77,120.94
"53689",136,85.175
"32112",151.35,126.69
"18936",139.82,78.052
"31852",118.19,94.461
"56531",132.52,107.54
"44613",119.52,107.2
"49696",139.63,62.876
"41878",138.1,113.62
"1325",136.01,125.49
"55049",136.75,101.37
"54982",140.18,101.49
"33278",150.68,78.288
"33929",164.72,101.76
"7924",143.27,78.372
"20872",138.35,112.12
"50601",182.92,116.71
"58599",127.82,95.026
"387",162.84,99.168
"50190",140.78,109.93
"59519",131.05,90.833
"47440",177.98,104.57
"55564",125.76,100.23
"15373",149.47,123.6
"11944",143.24,97.881
"9686",151.58,115.59
"23174",161.09,113.23
"10926",155.08,129.55
"59205",174.17,112.63
"53316",183.52,99.411
"41765",177.98,107.57
"55248",174.6,125.26
"43395",180.52,107.35
"40379",126.71,75.382
"49185",151.01,78.845
"17945",142.99,85.689
"25322",204.35,121
"43927",128.73,91.111
"59383",134.79,100.07
"47535",178.25,121.35
"6016",113.53,100.23
"43578",183.42,69.595
"26642",178.51,93.891
"28656",192.37,129.8
"53633",143.67,77.896
"22065",168.69,107.86
"56109",196.87,108.99
"17231",196.73,131.57
"36934",169.13,103.74
"25446",154.4,107.96
"57210",115.15,92.552
"57951",129.81,69.653
"14322",119.12,109.63
"55327",115.5,77.051
"55386",96.798,92.909
"40435",177.44,110.11
"53067",199.35,103.5
"40392",153.73,123.75
"12816",173.84,124.86
"675",159.45,104.38
"44435",135.4,105.11
"35411",114.43,93.79
"1911",146.67,108.01
"11225",161.92,100.91
"12987",164.56,70.18
"23781",129.26,106.15
"31250",163.52,96.552
"1933",165.18,131.04
"56016",175.75,128.06
"26514",134.35,87.156
"32670",186.74,107.69
"49940",142.68,90.692
"62795",172.84,116.98
"44634",151.74,53.488
"30330",170.68,77.148
"1647",134.97,129.59
"41115",159.39,86.719
"23566",141.62,116.25
"54900",158.67,84.981
"16348",143.61,98.248
"21630",135.42,98.359
"17498",171.27,88.92
"33947",182.94,85.546
"8885",179.89,98.027
"28005",172.4,101.16
"43742",136.46,77.213
"40920",209.95,101.11
"36534",166.19,104.27
"13546",170.41,121.28
"12099",188.66,104.02
"29418",161.86,119.16
"22655",111.14,87.62
"59844",143.22,104.2
"41960",147.77,112.15
"16178",168.09,98.871
"19293",184.71,65.459
"15341",150.32,139.17
"38488",142.3,74.299
"14608",159,123.93
"44862",84.125,67.102
"59478",157.3,106.56
"40780",189.89,110.92
"6382",150.35,115
"59932",121.02,75.381
"22772",134.96,82.376
"31903",144.93,91.521
"13946",157.61,86.944
"59689",138.64,93.853
"30079",144,83.939
"37838",143.91,105.24
"44586",173.11,136.04
"44463",137.31,119.63
"22158",140.58,130.75
"27753",159.23,86.764
"6721",152.35,92.668
"62234",182.53,92.222
"3868",186.21,72.547
"24737",155.35,73.621
"61509",177.24,97.73
"59393",133.23,68.725
"63642",136.35,97.002
"45994",183.68,102.88
"34672",165.89,126.49
"27168",152.65,64.349
"18693",154.28,107.39
"7060",168.65,92.811
"34623",122.04,63.03
"3183",169.35,120.95
"13299",129.43,91.978
"2896",162.55,132.35
"20341",119.95,105.12
"33537",168.58,84.441
"60824",110.48,95.585
"61577",149.67,111.42
"5712",126.89,131.32
"1633",192.14,96.446
"55855",179.85,115.32
"10976",140.45,81.716
